                                                    wave       xi      mxi                   q    2-pion-q_L7_XI4_Q1_NQ11_NX25_NPHI
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        1        0        0.6000000000                         0.0282536032
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        1        0        0.7000000000                         0.0291548950
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        1        0        0.8000000000                         0.0261509692
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        1        0        0.9000000000                         0.0188494517
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        1        0        1.0000000000                         0.0072552310
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=4-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.0000000000                        -0.8714282451
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.1000000000                        -0.8516465019
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.2000000000                        -0.7940946873
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.3000000000                        -0.7038649686
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.4000000000                        -0.5886107719
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.5000000000                        -0.4574850984
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.6000000000                        -0.3199837782
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.7000000000                        -0.1849052238
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.8000000000                        -0.0595737484
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        0.9000000000                         0.0506091367
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        0        0        1.0000000000                         0.1422665284
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        1        0        0.0000000000                        -0.0000000000
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        1        0        0.1000000000                         0.0014411373
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        1        0        0.2000000000                         0.0054885554
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        1        0        0.3000000000                         0.0113613339
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        1        0        0.4000000000                         0.0179082594
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        1        0        0.5000000000                         0.0237969647
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        1        0        0.6000000000                         0.0277166861
                 ich-nlo-cut=5-no3nf-E=search-cdep-empot        1        0        0.7000000000                         0.0285587675
